"iter","draw","step","prevalence_preclin_71","prevalence_preclin_80","prevalence_preclin_92","incidence_clin_2","incidence_clin_7","incidence_clin_12","incidence_clin_17","incidence_clin_22","incidence_clin_27","incidence_clin_32","incidence_clin_37","incidence_clin_42","incidence_clin_47","incidence_clin_52","incidence_clin_57","incidence_clin_62","incidence_clin_67","incidence_clin_72","incidence_clin_77","incidence_clin_82","incidence_clin_92","stage_distr_1","stage_distr_2","stage_distr_3"
1,54,0,0.0732614354778728,0.0861018601250914,0.0764306942010211,0,0,0,0,0,0,0.00554229046215379,0.0511373679842727,0.111340783177872,0.562082950352688,1.43142089161833,4.11419172470826,11.5688146917241,27.2194838603521,58.6466953537287,114.798361763637,210.048130278803,320.425285968897,0.768056489576328,0.20305985205111,0.0288836583725622
1,55,0,0.0141882798421497,0.0061139118309557,0.00120851538533048,0,0.0517882728079027,0.344206545316773,1.59421904468627,4.68006326937624,11.5289264225786,23.443066859523,43.3969333952259,70.5351139936037,107.477954897466,146.132270689891,178.561742905014,192.533900956399,174.393637803711,133.005808248651,79.7411888775798,35.431241535438,8.72489507030619,0.798582955851085,0.169523646016297,0.0318933981326184
1,56,0,0.0296050425802991,0.0311634349030471,0.0174535809018568,0,0,0,0.0157841035217111,0.090714502492848,0.325928598099963,1.15281133000374,2.75584510536374,7.55439904608285,16.3661010689633,32.9122493470347,61.5464611525456,102.623438449571,162.98851718522,232.588670358423,283.79600405992,295.102849968647,207.237957706808,0.82046732039552,0.149017355270176,0.0305153243343044
1,57,0,0.0172043010752688,0.0242424242424242,0.0243632336655592,0,0,0,0,0,0,0.0166268716523957,0.0227277132531995,0.0468802532313046,0.12830096868129,0.284984623391968,0.679827183218848,1.37610303789571,2.60186712479757,4.3699606444988,7.83386717536449,13.4269517368936,23.0932036081426,0.761884368308351,0.205995717344754,0.0321199143468951
1,58,0,0.0102406554019457,0.00919578665774954,0.00641025641025641,0,0,0,0,0.00533614373495723,0.0271606193120327,0.0554229403048445,0.301143143828094,1.0196571861198,2.70662606108474,7.27431403655928,16.2571407250795,33.9291177231081,65.866525091325,114.641554958681,173.920255075023,213.497017733381,162.905841536772,0.818303302968886,0.14949107997951,0.0322056170516047
1,59,0,0.0113662195953626,0.0152579803252359,0.017538644470868,0,0.00517882636971325,0.0208609621699602,0.0368295885186882,0.170756866586355,0.445436707783065,0.753764196449365,1.65918413980019,2.93610829509944,4.98619269789329,7.4829869691262,11.1348246884976,16.2344635254784,22.7736811078201,29.4135554243727,38.2212326738331,48.3510545239569,60.3861687205031,0.755046372067649,0.214584469903619,0.0303691580287325
1,60,0,0.051948051948052,0.0670014239676235,0.057443718228032,0,0,0,0,0,0.00543212238700846,0.00554229040552383,0.113638598702443,0.234401940712225,0.910334133096446,2.17630577259328,6.63057723403153,15.1640088583457,33.4898591920704,68.9775263799225,125.665697074011,215.164417257654,336.459130027286,0.804889008717534,0.165123872861808,0.0299871184206585
1,61,0,0.0294964028776978,0.0278728606356968,0.0116519295925957,0,0,0,0,0.00533614309154808,0,0.0498806347154759,0.20454985576997,0.785250409791699,2.34614038917994,7.44914895720053,18.9003557567929,43.5965738618266,91.587972907995,168.825379430023,240.19133022772,239.039573058891,102.41117339344,0.746577986803313,0.224326126632037,0.0290958865646497
1,62,0,0.0183781110927971,0.0177039300213452,0.00983491394450299,0,0,0.00521523938779572,0.042090968072764,0.181429295318892,0.74964009105845,1.75141154234478,4.91523848848955,10.2161179206424,19.4437161553364,35.8647047261026,59.3017700638975,91.8935544364008,129.591753797008,161.165430125527,178.195988273302,163.057243613233,96.9936417662074,0.744134444955032,0.224276242368542,0.0315893126764262
1,63,0,0.00080867563812802,0,0,0,0,0,0.00526136718098584,0.0373530042462369,0.331359892339587,2.26682861795296,12.455900933551,52.6655520201529,175.120644882899,424.156255458545,556.893802790577,225.038381775288,13.5599801405794,0.262420195897965,0,0,0,0.741106347773766,0.22482325511432,0.0340703971119134
1,64,0,0.0490129339686862,0.0649428743235117,0.0564298561151079,0,0,0,0,0,0.0108642447740169,0.0221691645730106,0.0625012504980652,0.269562054580639,0.610961097184273,1.63222040426844,3.66564964840467,7.66003871730366,15.0955002039125,27.3412052993306,45.1270300141783,72.4063566802811,101.579486420112,0.735183147303883,0.23620499921396,0.0286118534821569
1,65,0,0.013440384819439,0.00562410811718291,0.000115420129270545,0,0,0,0,0.00533614409160601,0.0325927431744393,0.166268834873919,0.761381925295889,2.50815267565033,8.08364854967492,20.8875225407511,49.8982630345666,103.142291911869,173.270077599324,215.893616055148,160.28846447041,52.2456853689054,3.64050859404483,0.810447328854987,0.159151413161924,0.030401257983089
1,66,0,0.00337181976090733,0,0,0,0,0,0.0210454687239434,0.122731411388335,0.624698017104263,2.27793869907277,7.13146884376488,18.4702134676133,40.5551441083932,75.3688515611555,112.603127636777,120.185573366905,77.2953587377768,22.5751466029245,2.0105978268487,0.0624508256103091,0,0.757729565782551,0.208040605366593,0.0342298288508557
1,67,0,0.0275268817204301,0.023844568737121,0.0334336342360415,0,0,0,0,0.00533614424496191,0.0325927559574514,0.0665075656098983,0.210231923073299,0.521547117041662,0.965331805480741,2.16986720945186,4.28260890304897,7.44021359108326,12.2237287384866,19.8927864185786,30.4704817545804,44.1107701266338,69.4888191622752,0.735427394438723,0.234294541709578,0.0302780638516993
1,68,0,0.101123595505618,0.216666666666667,0.221774193548387,0,0,0,0,0,0,0,0,0,0.00610956461066071,0.0129537941780857,0.0630760079115116,0.110085169187962,0.353091550102455,0.84028777070577,2.17762025629054,4.43312463575587,14.5197251273842,0.744985673352435,0.229226361031519,0.0257879656160458
