"iter","draw","step","prev_30_40","prev_40_50","prev_50_60","prev_60_70","prev_70_80","prev_80_100","inc_cancer_30_40","inc_cancer_40_50","inc_cancer_50_60","inc_cancer_60_70","inc_cancer_70_80","inc_cancer_80_100","stage_1","stage_2"
1,89,0,0.0522709289543433,0.0759923865724048,0.100344386431093,0.127513099619927,0.153822415389826,0.180017176080343,383.760545122481,578.750217166764,770.510424264481,958.395180042915,1153.81636906455,1322.44303408683,0.354055093647365,0.645944906352635
1,90,0,0.032546573391489,0.0606361529990057,0.0962310107092051,0.140433370685435,0.190591213779207,0.252343650063291,145.850142415532,283.838581105149,462.015257437379,669.60806180553,928.628253031157,1210.12736147953,0.462345382228244,0.537654617771756
1,91,0,0.0574188131332761,0.0777645887894541,0.0964875192116274,0.116354657652895,0.135281212889728,0.15307971339068,385.671578818025,532.462111664772,679.074036850277,787.364056261601,920.654089610191,1024.38079109136,0.370387438691201,0.629612561308799
1,92,0,0.227852016449925,0.271869124105041,0.308132826218353,0.339920918525504,0.365429211175723,0.391783772940357,1261.62315938101,1494.84683505677,1675.26218118683,1772.78499121882,1837.137244432,1811.6019577756,0.401062709279842,0.598937290720158
1,93,0,0.122247302354376,0.154026430248925,0.183444062411277,0.211499924526602,0.233857485874725,0.255645170183273,494.816632203579,638.068917218913,754.318448775575,849.524222470611,945.168899196305,1018.52367483505,0.388190621964501,0.611809378035499
1,94,0,0.16011164434072,0.220626930606347,0.279799343989482,0.336533797627818,0.389507902069539,0.441483046445823,703.797235575123,980.363363849267,1230.04163041568,1452.86086642774,1683.40073276625,1816.93416227164,0.320820656196037,0.679179343803963
1,95,0,0.0438823091885718,0.0680893528493667,0.0965510696389859,0.127308679311188,0.160594909958242,0.19559271760684,287.474309947513,455.411198387616,676.098517180995,881.007347179472,1089.28675312905,1326.08372604599,0.259384636010189,0.740615363989811
1,96,0,0.0749506158889484,0.102517608749439,0.130982429312061,0.15918114844748,0.183065644901936,0.20810232975131,593.68674827892,835.79572454548,1045.89131447926,1264.36671888691,1415.27490397134,1632.0382258294,0.331791082567963,0.668208917432037
1,97,0,0.0926627140727511,0.121506972412162,0.150275462779768,0.17800035855677,0.200123438442142,0.224667940580793,593.005410237354,805.695420959892,972.732235874903,1142.27831904608,1254.37667530379,1410.80982425647,0.355139507847316,0.644860492152684
1,98,0,0.0444901003824309,0.0805148689959305,0.127832079388701,0.183845274370435,0.24603167509411,0.318644839426042,203.976032668168,385.872423302283,631.202806447424,932.230527788319,1226.23480158098,1605.729650494,0.261477045908184,0.738522954091816
1,99,0,0.0798295642440415,0.0973289279221383,0.113177229560297,0.129083123437286,0.140386533550748,0.150315079282896,557.051068906402,689.694551103409,790.231870922722,882.172666425483,959.890803565158,1022.63472498541,0.419313779745434,0.580686220254566
1,100,0,0.0837406802554128,0.138118320582235,0.202567927186763,0.271102560451223,0.341758336547977,0.419286415716773,599.246284373879,1007.50658679571,1469.45553309947,1940.68566140474,2391.16908021686,2763.08610080363,0.306236243580337,0.693763756419662
1,101,0,0.0492199542127039,0.0760776233131008,0.107800865190825,0.140912025828053,0.176311774581605,0.216827984541269,227.785595211286,362.949227712328,520.975570017167,706.885394139836,844.889381286575,1039.15385319168,0.368390875209895,0.631609124790105
1,102,0,0.0233247758723672,0.0425904574476017,0.0658366870109319,0.095041276784433,0.128226911141384,0.170261189725264,149.424146727221,278.161011191427,443.48450844283,647.856102306116,863.440316757545,1116.07582838383,0.421100541623049,0.578899458376951
1,103,0,0.154246823099534,0.218697917052018,0.282679109093363,0.344552814668928,0.402326204461269,0.459308269278461,717.964837601741,1063.19627588315,1388.34629336462,1683.26463352427,1963.93136469656,2206.4497670628,0.23865684808039,0.76134315191961
1,104,0,0.176870609499785,0.269717396471862,0.366528107834516,0.464294126262526,0.55384161318647,0.644183911014738,822.450383492011,1248.18211927321,1698.35231657285,2071.44604327409,2380.30355195677,2481.29256384103,0.373305947911581,0.626694052088419
1,105,0,0.0962898179186465,0.119282416673447,0.140395899236728,0.161526615735939,0.175916475612475,0.191321045098465,569.798323307155,718.551927181239,836.673298728167,941.58356759081,1021.02117606539,1103.1520756118,0.385602604124977,0.614397395875023
